final_id,comment_text,comment_id,platform,source_name,date,likesCount,food_appreciation,food_complaint,food_recommendation,food_inquiry,service_appreciation,service_complaint,service_recommendation,service_inquiry,place_appreciation,place_complaint,place_recommendation,place_inquiry,delivery_appreciation,delivery_complaint,delivery_recommendation,delivery_inquiry,price_appreciation,price_complaint,price_recommendation,price_inquiry,treatment_appreciation,treatment_complaint,treatment_recommendation,treatment_inquiry,out_of_scope
393701,Yassine Tamoussit احنا باش تشري جاحة محمرة تخدم نهار كامل، انت شحال من ساعة تخدمي باش تخلصي عشرة ارورو ساعة مثلا؟! هكدا نحسبو يا لالة ماشي نصرفو الاورو للدينار,9122,Facebook,Dz Forest Restaura,2025-10-29T11:58:55.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524779,Comme j’ai faim mdrr meilleur bouffe,35202,tiktok,@sinai,2026-01-02T19:28:06.252420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393707,Bonsoir établissement très accueillant propre pour une première fois j’ai adoré,7076,Google Maps,American Burger said hamdine,2025-04-26T20:08:39.374Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918000,Belle découverte,7173,Google Maps,Restaurant À Petit Feu,2025-01-13T21:30:47.945Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786937,لو كان لا عيطتلي  عندي شحال و أنا نحوس نروح ليه جاني غالي [APPRECIATION],15526,tiktok,@mardoum,2026-01-02T18:07:49.011691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131578,غيرتيني,27986,tiktok,@amine.lacantine,2026-01-02T18:45:33.965646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655869,لؤ لؤة عندك عقدة من القبة  [INQUIRY],9096,Facebook,"

Sultan Restaurants",2025-10-21T07:09:20.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655871,personnel indiscipliné et qui nous on manqué de respect,70340,tiktok,@le_petit_chalet,2026-01-02T22:00:18.870951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918018,ماشاء الله عليك امين تعجبني كلمة avec un bon kess de l'ben,28174,tiktok,@amine.lacantine,2026-01-02T18:45:40.649854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393731,Aucune saveur,24490,tiktok,@opium,2026-01-02T18:29:41.221337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393736,"Moi je vais vous dire le vrai il a quoi dedans poir vous vous améliorer : Riz basmati faut il soit collant un peu , sauce maison c’est 4 cuillère crème fraîche 2 cuillère mayonnaise un peu sauce chili sel poivre paprika et persil encore , après dessus tenders avec sauce chili la vrai aigre douce , sauce thaï piquante en + , oignon frit , persil et c’est tout",40238,tiktok,@streetburger02,2026-01-02T19:44:11.216050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524810,Bad food + Expensive : Go away,4261,Google Maps,هشام كوك بيتزا,2024-08-05T09:24:52.739Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786955,flowe me Replay for you thanks all  [APPRECIATION],69458,tiktok,@cote_oran,2026-01-02T21:57:58.741277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
524821,انا وليت مانتيقش فيكم بصح اللحم تع واه,12683,Facebook,Restaurant Rais,2025-10-14T03:08:49.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393751,"Just normal! High prices for the quality of the pizza , the Buffalo pizza was very very hot be careful ! The service was good, in general I don't recommend",4201,Google Maps,هشام كوك بيتزا,2024-09-20T21:06:13.962Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262680,"Rien à dire sur le gout vraiment c'est un regale , mais la quantité des plat machi kbira bezaf par rapport au prix , sur tout les salades les plats sghar bezaf , , , mais en general gout 10/10",2295,Google Maps,HichamCook Grill House,2025-10-29T08:52:45.313Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131609,luxury poche et Prix,17686,tiktok,@seven.times.luxury,2026-01-02T18:13:19.186028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131621,On a commande 3 pizzas vegetarienne crevettes et pepperoni elles avaient le même gout et pas du tout bonnes bref c'était tout sauf des pizzas ماكاللاه تخيرو انواع البيزا عندها نفس الذوق ماعلاقاش مع البيزا الايطالية الاصلية,4563,Google Maps,هشام كوك بيتزا,2023-12-14T10:00:29.976Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393768,Y’a des endroits comme ça sur Alger ?,68188,tiktok,@le_petit_chalet,2026-01-02T21:54:52.782651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262705,ياعمي كازبيلا علاه علاه يخرجولي لفديو وانا صيمة,11030,Facebook,Restaurant Casa Bella - Draria,2025-07-29T14:56:46.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131635,وين جاي في ألجي,22614,tiktok,@le_perchoir,2026-01-02T18:25:09.480496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131640,les gens négatifs rester chez vous l Algérie à besoin de gens positifs qui aiment leur pays et qui laissent de bons commentaires,62500,tiktok,@allechante,2026-01-02T21:30:49.256867,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
787004,رياض صحيبي الله يبارك. الميلفاي يخرج على 15h باه ديرو حسابكم.,52816,tiktok,@patisserie_annaba,2026-01-02T21:04:15.964235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655936,"Pas vraiment aussi bon qu'au début, chorba frik pas vraiment fameuse, j'ai mangé beaucoup plus bon dans des dîners de mariage. La côte de bœuf copieuse mais trop grillée et sec a l'extérieur et cru a l'intérieur en plus de n'être pas tendre. Le menu a changé le mix grille pour 4 personnes n'est plus disponible. Pour ma part c'est la dernière fois. On mange beaucoup plus bon ailleurs et beaucoup moins cher d'autant plus.",2464,Google Maps,HichamCook Grill House,2024-08-02T10:41:03.399Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787010,في خاطري .,67062,tiktok,@bladi_oran,2026-01-02T21:51:33.584051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655941,Je part souvent ! Accueil chaleureux l’équipe est très à l’écoute la qualité de la viande est excellente ! Je recommande fortement  [APPRECIATION],25800,tiktok,@ofennec.officiel,2026-01-02T18:34:11.848407,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524888,Where!,69718,tiktok,@chtibo_oran,2026-01-02T21:58:29.220302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524904,أنا معجبنيش الخبز يعيف,52706,tiktok,@uncles_burger_dz,2026-01-02T21:03:40.624878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131688,كاين توصيل ؟,55868,tiktok,@mfood.annaba,2026-01-02T21:14:12.948144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524909,الله يبارك ؤ ربي يوفقكوم,7518,Google Maps,American Burger said hamdine,2024-02-08T19:05:53.395Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393837,بوبلسيتي،شابةهايلة،روحنا،للافتتاح،كان،الطاكوس،بنة [APPRECIATION],1911,instagram,spartacos2019/,2025-11-12T20:04:27.000Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655983,"On est venu à 4 entre amis ils nous ont mis en terrasse pour privilégier les femmes alors qu’il y’avait de la place à l’intérieur puis l’attente une fois la commande passée on avais plus faim, serveur très hautain quand ont demande de la sauce ou du pain puis une fois qu’ont a commencer à manger la viande me semblait d’une couleur un peux bizarre donc je demande au serveur sa provenance il m’a répondu que c’était de « la viande hachée » puis et parti en courant sans parler des prix exorbitants et de la viande douteuse servis",5806,Google Maps,Casbah istanbul,2025-12-27T20:34:50.363Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787057,"Je suis vraiment déçue par mon expérience dans ce restaurant. Les pizzas manquent cruellement de sel, et le service est tout simplement catastrophique : lent et inefficace. Nous avons commandé 4 pizzas et une lasagne. La lasagne a été servie bien avant les pizzas, mais elle était froide et très petite pour son prix. Depuis quand dans un restaurant, une personne mange pendant que les autres attendent leur plat ? De plus, j'ai eu une intoxication alimentaire à cause des pizzas aux champignons. Franchement, à éviter à tout prix . !",4228,Google Maps,هشام كوك بيتزا,2024-08-22T17:33:52.828Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131697,Le prix stp,10203,Facebook,"  Restaurant elassil








",2025-12-18T08:51:34.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655987,جرب هولنا,53828,tiktok,@guellil._.tasnim,2026-01-02T21:08:13.490859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131699,مكان رائع,3407,Google Maps,Caracoya,2024-06-09T15:11:43.320Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524929,توصيل باب الزوار كاين,28800,tiktok,@snacky_time_kouba,2026-01-02T18:47:46.405131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393862,الفرحة الليسي لي قدام askim نقرى فيه [COMPLAINT],55624,tiktok,@askim_food,2026-01-02T21:13:34.598545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
656015,سبحان الله البديع,56598,tiktok,@terre_et_mer_annaba,2026-01-02T21:15:48.336826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262799,والله مشاءالله,42800,tiktok,@pizza_carre,2026-01-02T20:00:31.186694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
656022,magnifiquement bon un délice. je recommande sans hésitation [BOUFFE],65616,tiktok,@lauthentic_oran,2026-01-02T21:45:03.194662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131734,malheureusement je suis reparti son goûter à vous pizza  [COMPLAINT],27382,tiktok,@lamignonne06bejaia,2026-01-02T18:43:25.537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
918170,bon appétit,68672,tiktok,@cote_oran,2026-01-02T21:57:31.022391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
524962,"J'étais cliente fidèle, mais récemment on nous a refusé de fêter un anniversaire sous prétexte que c'est interdit sans nous donner plus d'explications, très déçue par ça.",7748,Google Maps,Restaurant À Petit Feu,2023-09-25T20:49:02.097Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262821,il a complètement changé,71510,tiktok,@california_cafe,2026-01-02T22:09:03.706047,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524972,Family or not !,59938,tiktok,@the_throne_annaba,2026-01-02T21:22:20.885342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918188,Très bon service  bon courage [APPRECIATION],2559,Google Maps,HichamCook Grill House,2024-02-11T06:46:44.306Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656053,سر في بلاكشوفون يطيب فيها كلش يعني كاين مزيج من اذواق,41694,tiktok,@street_food,2026-01-02T19:57:49.362750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131767,Sa ouvert quand ?,60126,tiktok,@the_throne_annaba,2026-01-02T21:22:29.234491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787133,وين بلاصة جماعة,28004,tiktok,@amine.lacantine,2026-01-02T18:45:36.156413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524996,فيه وجبات سريعة ام هي مقهى؟,22224,tiktok,@le.balcon1,2026-01-02T18:23:12.556706,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787153,بربح عليك والله يعاونك الطاهر,30834,tiktok,@salimel9obtan,2026-01-02T19:08:20.809398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131794,Bon plus qu’à venir tester,26096,tiktok,@ofennec.officiel,2026-01-02T18:34:18.580014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
918229,Je dirais que c’est le meilleur restaurant en Algérie très beaux restaurant familial la propreté 10/10 le service 10/10 les serveurs très professionnels le goût 10/10 pour les prix je ne vois pas une grande différence avec d’autres restaurants mais parlant par rapport avec la quantité ça vaut le coup les parts sont vraiment généreuse continue hichem nchallah plus de réussite et succès,2569,Google Maps,HichamCook Grill House,2024-01-15T05:19:45.664Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918232,"Ali baba et les 40 voleurs restaurant te3 boulahya, buznassia halal",11331,Facebook,Restaurant Casa Bella - Draria,2025-07-27T15:54:58.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131801,والله يستاهل  [APPRECIATION],44204,tiktok,@dzforestrestaurants,2026-01-02T20:11:40.625291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
656091,Nani Ilyesراك منك سيريو ديجا اسم قاريدي عاىلة قبوية وهذي أرض ديالو صدقها زيد القبة تبدأ من ليسونس من لفوق وحي جاي ي,9337,Facebook,,2025-10-31T17:04:52.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262877,"On a décidé d'aller manger des tacos chez americain Burger, Tout d'abord, l'accueil était catastrophique, le mépris , et les prix sont élevés par apport à la quantité",8466,Google Maps,American Burger Factory,2023-09-03T21:23:21.478Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918239,يسموني غدوا راني عندكم,28892,tiktok,@snacky_time_kouba,2026-01-02T18:47:51.583977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
656102,je n'ai jamais mangé des escargots  j'espère que tu t'es régalée  [APPRECIATION],72596,tiktok,@pont_hydra,2026-01-02T22:13:26.332270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525036,Le service était excellent surtout chaima est adorable merci bcp,6838,Google Maps,American Burger Factory,2025-07-24T11:57:25.343Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262895,سبب رئيسي هو الخبز فصاحب المحل يختار الخبز بعناية مقرمش وخفيف,41544,tiktok,@street_food,2026-01-02T19:57:46.733792,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262900,Non ce que vous consommez mais il y’a aussi un menu week-end avec d’autre plats en +,33544,tiktok,@leonard_restauran,2026-01-02T19:21:36.210216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393982,sunstar_coffée,59070,tiktok,@maestro_dz13,2026-01-02T21:21:23.086441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262911,بلا المقاطعة ميشروش غالي,38388,tiktok,@kfc,2026-01-02T19:39:34.336850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131838,كاليتي والو,2140,instagram,wonder_food.s,2025-10-03T21:36:13.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131841,la gérante est vraiment accueillante mais il faut préciser que c'est petit restaurant et que même avec réservation tu risques d'attendre dehors longtemps et que le choix des plats se limite rapidem,27826,tiktok,@thala,2026-01-02T18:45:06.097520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525057,غير المكلة و الخرا,11376,Facebook,Restaurant San Benito,2025-07-26T23:12:52.000Z,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787206,وين بلاصته,11327,Facebook,Restaurant Casa Bella - Draria,2025-07-27T03:59:33.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393994,La déco a l'air super sympa,68990,tiktok,@cote_oran,2026-01-02T21:57:40.597010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393996,Meilleur resto à alger,5290,Google Maps,Casbah Istanbul القصبة اسطنبول,2024-02-25T04:38:46.380Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656144,مزيا عرفتنا الاسعار هكا نقدرو منجوش و متقعتش في خاطري,63174,tiktok,@restaurantcarthage,2026-01-02T21:31:23.193333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656158,يادرا الاسعار,22800,tiktok,@le_perchoir,2026-01-02T18:25:13.673824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131883,"Très bonne pizza au saumon / 5 fromages ( il manquait juste le basilic sur les pizzas comme mentionné sur le menu) sinon bon accueil, serveurs aimables et à l'écoute, très bonne ambiance et joli cadre. A la fin du repas des serviettes humides sont proposés. Je le recommande vivement. تبارك الله ماشاء الله بالتوفيق لاخونا هشام كوك .",4229,Google Maps,هشام كوك بيتزا,2024-08-22T16:55:24.173Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131891,Ceux ki ont déjà goûter c’est bon?,45170,tiktok,@budz,2026-01-02T20:15:51.489986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656183,C est une délicatesse les escargots,73356,tiktok,@pont_hydra,2026-01-02T22:13:53.360536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131900,لا حول,56484,tiktok,@nacer.fast.food,2026-01-02T21:14:57.264665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
787264,Adam Houtla hadi les sources houmti la3ziza en face liha st charle li rahi douka garidi 2 point,9243,Facebook,,2025-10-24T22:15:06.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
656194,الله يبارك ربي يوفقكم النضافة والبنة,30346,tiktok,@ledouzebeo,2026-01-02T18:56:51.251284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525123,الله المستعان لا حول ولا قوة الا بالله كانه ماشي عيشين معاهم,11721,Facebook,Restaurant San Benito,2025-07-26T20:36:40.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394059,W diner nkhalso wach on consomme wela menu,33542,tiktok,@leonard_restauran,2026-01-02T19:21:36.210206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394068,Teste turbo pizza feu de bois jay a 6 min hkk de l’arrêt de cous RUB 3 ( Bab Ezzouar ) kyn la localisation dans leurs page,29920,tiktok,@chiken_street_bbz,2026-01-02T18:53:27.502983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131924,"Restaurant top. La nourriture, le service. Si vous voulez manger indien, c'est l'adresse où il faut y aller. Seul point noir, le stationnement est difficile à trouver.",3076,Google Maps,تاج محل بن عكنون,2024-05-17T14:20:11.712Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131927,bon prix,37268,tiktok,@restaurant.madala,2026-01-02T19:34:49.128285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131934,Top de top mashallah,8057,Google Maps,American Burger Factory,2025-02-03T19:52:19.664Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394080,تحياتي لناس شلف,39996,tiktok,@streetburger02,2026-01-02T19:44:05.348599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131938,Restaurant elassil خونا الاصيل انت قول السعر و دزو معاهم اللي عجبو ايجي و اللي ما عجبوش اشوف مع كوك,10663,Facebook,"  Restaurant elassil








",2025-12-26T14:01:07.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131939,"La viande est vraiment excellente 9. 5/10 les plats très généreux attention à avoir les yeux plus gros que le ventre mais malheureusement leurs jus fait maison ce n'est vraiment pas bon 2/10 pour le mojito qui coûte 500DA et qui est éclaté au sous sol pareil pour les autres jus prenez un sodat ou de l'eau c'est mieux et moins chers ambiance familiale tranquille, le personnel vraiment super gentille est accueillant seul point négatif c'est l'absence de sanitaire vous serrai obligé d'aller à celle du centre commercial et c'est pas la porte à côté pour ce laver les mains pas très pratique et puis le prix je trouve que c'est un petit peux chers mais vu la qualité de la viande et nourriture ainsi que le cadre je pense que c'est justifié Je reviendrai inshalah merci  [APPRECIATION]",5442,Google Maps,قصبة اسطنبول,2023-09-21T19:17:10.876Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787300,كيان باب الزور,40610,tiktok,@woodchickendz,2026-01-02T19:45:54.995942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131941,Burger ma3ajbounach sur tt burger panée,46926,tiktok,@seven_burgers,2026-01-02T20:24:48.066574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131947,قعدة كلاص خلاه و سارفيس مليح و رابيد و نظيف صراحة و ماكلة بنينة بصح غالية ياخويا,58456,tiktok,@la.nouvelle.etoile0,2026-01-02T21:20:58.168426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263019,تجيبلنا للجامعة عاشور ع12/30,50072,tiktok,@king_food23,2026-01-02T20:58:39.471554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656238,الله يبارك فيك مصطفى,69126,tiktok,@cote_oran,2026-01-02T21:57:44.901423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131952,C'était pas comme avant c'était vraiment vraiment pas bon,8528,Google Maps,American Burger Factory,2023-03-03T20:15:35.102Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656244,و الثمن كيما تاع فنزويلا ولا غالي,1342,instagram,mahroussaglace,2025-10-09T20:21:46.000Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525180,شهيت زلوف ودجاج بنان على لحم تاع فرنسا,16368,tiktok,@mardoum,2026-01-02T18:08:10.555301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
787325,prix de czs plats tres chers 1200-3000da,4826,Google Maps,Hicham cook pizza pasta,2022-06-21T11:22:31.647Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918400,merci de remettre debout les ambiances de la belle Algerie d’antan.  [APPRECIATION],71210,tiktok,@pont_hydra,2026-01-02T22:07:07.993097,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131974,La nourriture est delicieuse Le service est rapide Je recommande,5829,Google Maps,Casbah istanbul,2025-08-12T13:13:01.887Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918407,c'est vraiment très bon [APPRECIATION],32994,tiktok,@sinai,2026-01-02T19:18:31.820601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394126,بدل الصحونة علاه عليك تشري فيهم كبار,9225,Facebook,Restaurant Tabarka Annaba,2025-12-23T18:51:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263058,J’ai déjà été très bon restaurant très bon personnel et surtout magnifique vue. Bravo  [APPRECIATION],70576,tiktok,@le_petit_chalet,2026-01-02T22:00:28.463081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787350,والسعر,54660,tiktok,@mr._brik,2026-01-02T21:11:19.594954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131992,الله يزيد ويبارك تبارك الرحمان,12839,Facebook,Restaurant San Benito,2025-10-13T12:44:24.000Z,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131993,On a pris deux burgers forestier et fish burger c était savoureux succulent le pain est très bon,8236,Google Maps,American Burger Factory,2024-11-01T09:12:57.369Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263066,كان مليح فالضيف بصح ضرك ولا خامج خاصة لي فوتاي و الطوابل و المmenu,53160,tiktok,@rays_annaba,2026-01-02T21:06:03.111104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
